id	name	position	teams	toi	xgoalsfor	xgoalsagainst	fenwickfor	fenwickagainst	ofaceoffs	nfaceoffs	dfaceoffs	attempts	shots	goals	xgoals	shotsx
8470618	Anthony Stewart 	Right Wing,Center	CAR,ATL,FLA	143723	79.3109537419	94.6290041767	1309	1600	612	748	579	350	260	23	27.7801282769	26.9229609957
8471214	Alex Ovechkin 	Left Wing	WSH	759755	377.444430545	342.364681746	6848	6067	2854	2950	2234	3834	2664	315	226.421564924	228.275664845
8471215	Evgeni Malkin 	Center	PIT	621231	333.658178138	288.098799692	5424	4778	2432	2510	1686	2177	1603	188	176.165308322	180.72518082
8459587	Todd Marchant 	Center	ANA	201256	95.8839873485	127.476118734	1635	2157	738	1128	1058	381	274	16	27.2980015343	26.4737661332
8464957	J-P Dumont 	Right Wing	NSH	285843	150.275822197	149.997228644	2563	2528	1013	1232	826	740	530	67	55.6295038378	56.469582743
8476850	Ryan Murray 	Defense	CBJ	84179	44.738930719	41.9197700471	778	738	360	400	341	96	65	5	3.25878345966	3.0460206084
8476853	Morgan Rielly 	Defense	TOR	171824	88.3645627862	104.66849051	1585	1902	693	780	806	305	209	9	10.3973139664	10.4471433926
8476852	Griffin Reinhart 	Defense	NYI,EDM	6544	4.77103964984	5.62916475721	68	75	26	43	33	7	4	0	0.122596266679	0.120250895619
8476855	Nail Yakupov 	Right Wing	EDM	171040	83.5241127852	105.231700426	1428	1776	735	796	511	500	367	37	35.0692674695	36.0303073917
8476854	Hampus Lindholm 	Defense	ANA	181718	113.829703862	105.855518513	1789	1727	819	906	771	254	185	11	9.42383478023	10.1767079197
8476856	Matt Dumba 	Defense	MIN	60725	33.3223774629	28.324106765	588	505	311	198	214	137	94	8	4.79531833343	5.14999203105
8476792	Torey Krug 	Defense	BOS	175453	91.1628796402	81.2356036156	1683	1470	920	740	550	492	348	24	18.6750531001	19.565914995
8470598	Thomas Vanek 	Left Wing	MIN,BUF,NYI,MTL	596618	309.469712359	309.609961422	4949	5336	2463	2434	1923	1939	1418	195	181.667628688	179.03672014
8467977	Brian McGrattan 	Right Wing	CGY,NSH,PHX,OTT	67484	32.3409514166	46.4476460014	609	819	296	395	223	190	142	7	9.43373249564	9.60101959202
8470597	Nikolay Zherdev 	Right Wing	PHI,NYR,CBJ	219781	129.292448344	99.2496858947	2093	1691	756	902	640	683	513	57	51.3259109231	52.1962573361
8468427	Brian Pothier 	Defense	WSH,CAR	114494	58.342744424	64.8795588054	1087	1068	423	590	420	177	135	9	5.19415126275	5.50424355827
8470680	Ryan Potulny 	Center	CHI,OTT,EDM,PHI	66734	30.9405778181	39.5120055825	572	677	256	289	250	195	152	11	13.3270336995	14.0610520039
8470681	Zach Fitzgerald 	Defense	VAN	800	0.297792937607	0.559113321826	10	10	1	5	4	2	1	0	0.0312218368053	0.0169614423066
8470687	Zack Stortini 	Right Wing	NSH,EDM	111747	57.8930882942	65.9643445201	968	1271	436	612	513	177	121	12	14.4812891865	13.2603162443
8470843	Nathan McIver 	Defense	ANA,VAN	20058	9.10491006356	8.92900103889	177	183	91	123	86	21	14	0	0.441545325331	0.428575486876
8470685	Alexander Sulzer 	Defense	BUF,VAN,NSH,FLA	123492	71.8833140731	79.9106107866	1243	1323	534	674	519	158	104	7	4.51376101281	4.57451571058
8475950	Marcel Mueller 	Center	TOR	1822	0.999402214773	1.04488691036	18	19	5	10	11	7	5	0	0.46146896109	0.498222719878
8470119	Brett Skinner 	Defense	NYI	7716	4.48675001785	4.91430776939	66	84	30	35	31	5	4	0	0.151218239218	0.171333396807
8473647	Fr	Defense	CBJ,MTL	16546	9.0319014173	9.20726166293	138	163	75	80	81	14	11	1	0.806863797829	0.783125394955
8473646	Ryan Carter 	Center	MIN,N.J,FLA,ANA,CAR	234982	131.348424036	131.366629529	2221	2270	892	1437	997	564	391	32	38.7326805601	36.9476782707
8473644	Gabe Gauthier 	Left Wing	L.A	1283	0.439033983275	0.433422186412	7	12	6	12	5	2	2	0	0.118925038725	0.168483983725
8470113	John Zeiler 	Right Wing	L.A	29817	9.67297253385	16.0983891729	198	298	136	167	124	37	21	0	2.34317436814	1.79352702759
8470110	Trevor Daley 	Defense	DAL,CHI	662843	356.975798741	387.314185	6025	6570	2633	3322	2584	1018	661	49	41.1948684892	38.5437435694
8473485	Chris Stewart 	Right Wing	BUF,STL,COL,MIN,ANA	427705	224.203554975	249.338418291	3667	4230	1721	2059	1581	1208	910	109	95.5799534451	97.032240185
8473484	Kaspars Daugavins 	Left Wing	OTT,BOS	50994	31.0749600586	37.4973498471	576	610	233	288	243	145	102	6	8.08238611929	7.64592627436
8460743	Tomas Holmstrom 	Left Wing	DET	292375	148.268509579	117.43036319	2762	2038	1173	1232	875	758	522	83	78.5286015216	71.2602098072
8473482	Jiri Tlusty 	Center	CAR,TOR,WPG,N.J	338910	196.466768923	212.924993746	3372	3454	1586	1957	1435	872	621	78	66.0300034191	62.729935701
8473488	Sergei Shirokov 	Left Wing,Right Wing	VAN	5852	2.14395867847	3.2549848156	55	51	28	29	21	12	9	1	0.959724934772	0.921166542917
8459648	Pavol Demitra 	Right Wing	VAN,MIN	172258	76.751138485	82.6751990709	1367	1475	614	638	598	394	277	31	26.6943919314	26.0891068503
8457403	Jaroslav Modry 	Defense	L.A,PHI	78461	39.5644619586	48.8216767479	686	850	269	444	308	59	43	1	1.13164517283	1.20610256959
8471641	Mike Iggulden 	Center	NYI,S.J	8375	4.5222097747	5.75999496784	83	90	37	35	51	25	16	1	1.61099295504	1.56992383115
8470207	Joffrey Lupul 	Right Wing	TOR,ANA,PHI	417921	204.441495404	254.09943266	3556	4439	1492	1954	1751	1346	1005	126	109.215200674	112.741004911
8477922	Melker Karlsson 	Center	S.J	48488	29.9016671488	24.5330899125	525	435	263	274	258	134	94	13	9.8564846972	9.98811239377
8470203	Greg Mauldin 	Center	COL,NYI	16769	12.6394570088	9.38982536271	180	151	58	90	65	58	40	2	4.3840285819	4.02016550303
8470201	Jiri Hudler 	Right Wing,Center	CGY,DET	478167	242.047216765	229.712200173	4301	3860	2073	2066	1604	1090	784	115	86.3399888379	86.0289933877
8468732	Darryl Bootland 	Right Wing	NYI	1090	0.415830085054	0.273775998503	11	5	11	5	2	3	3	0	0.107086708769	0.159643687308
8470208	Joey Mormina 	Defense	CAR	465	0.108131088316	0.0501707531512	5	2	5	3	1	2	1	0	0.0326768755913	0.013880494982
8460527	Ryan Johnson 	Center	CHI,VAN,STL	124382	54.1829115599	74.2974365205	971	1292	427	686	786	171	120	8	10.7790877828	10.5602430021
8458978	Sergei Brylin 	Center	N.J	58393	24.3899568031	26.6398201566	461	484	205	270	186	79	60	6	4.90438885987	5.09233338572
8458976	Michael Peca 	Center	CBJ	110033	50.6116066007	47.4129135152	868	875	370	497	440	192	137	9	13.1289111385	13.1456618551
8468647	Craig Weller 	Right Wing	MIN,PHX	51689	21.0926729264	25.193484256	470	510	217	250	219	125	90	3	5.76625737827	5.89990742411
8470063	Adam Burish 	Right Wing	S.J,DAL,CHI	214810	113.953031064	124.512372381	1948	2204	888	1143	1208	479	364	23	35.7063442031	35.8065846395
8470061	Derek Meech 	Defense	WPG,DET	97898	46.758348451	51.3859479399	943	875	457	448	301	195	143	4	8.16426412854	8.80319894291
8470064	Steven Goertzen 	Right Wing	CAR,PHX	11470	4.39471101761	7.53546087537	96	117	46	72	64	21	18	2	1.5755024692	1.8292992916
8470065	Ryan Craig 	Center	CBJ,PIT,T.B	42687	19.920369436	21.8943852326	341	421	130	216	199	101	88	3	7.58468412049	8.8159533618
8470666	Daniel Carcillo 	Left Wing	CHI,L.A,NYR,PHI,PHX	254198	141.057734174	150.152864584	2466	2617	1029	1428	1071	702	523	40	50.4331218768	51.8172838576
8470667	Clarke MacArthur 	Left Wing	OTT,TOR,BUF,ATL	486692	249.944531228	261.442722891	4603	4573	1770	2503	1896	1177	883	113	87.5632323725	91.8957970813
8477816	Michael Zalewski 	Left Wing	VAN	1455	0.844717051834	0.277758852579	13	9	4	10	8	4	2	0	0.384053094313	0.306052625179
8470661	Jean-Francois Jacques 	Left Wing	ANA,EDM	62560	30.7640016219	41.3946111221	526	715	255	360	260	116	84	9	7.41831610166	7.86369783804
8470662	Colin Fraser 	Center	STL,L.A,EDM,CHI	174890	97.4801351037	94.0669334801	1686	1624	713	765	811	361	291	18	27.4686961593	30.0474347454
8470663	Jonathan Filewich 	Right Wing	PIT	2496	0.462235097773	1.32170223165	10	30	6	16	12	3	3	0	0.19987834245	0.265752419829
8471241	Mark Fistric 	Defense	ANA,EDM,DAL	262985	151.039256736	151.724712952	2638	2656	1170	1398	1137	291	167	3	6.2520228643	5.17686145846
8471240	Jeff Schultz 	Defense	L.A,WSH	351326	205.175204695	201.761374668	3583	3529	1592	2033	1439	253	166	9	4.81958574057	4.49437829386
8471242	Mike Green 	Defense	WSH,DET	643443	329.159028862	293.191215597	5894	5167	2495	2671	2021	1594	1095	91	62.8515863279	62.7086550118
8471245	Dave Bolland 	Center	FLA,TOR,CHI	353610	176.673486047	194.529475447	3206	3189	1216	1952	1709	684	516	63	49.1330991611	51.5621835897
8471246	Chris Bourque 	Left Wing	BOS,PIT,WSH	31889	14.8102581548	15.351747972	295	259	141	146	95	79	56	2	4.75798829272	4.70835176483
8475098	Tyler Bozak 	Center	TOR	416436	204.899368447	247.786785285	3626	4321	1639	1888	1769	699	503	80	62.2726443177	61.1029320462
8476211	Carter Camper 	Center	BOS	1206	0.189760668203	1.87577584106	5	24	4	6	7	1	1	1	0.122146964073	0.154867500067
8476214	Brandon Defazio 	Left Wing	VAN	713	0.871037312783	0.18411116302	10	5	6	5	4	3	2	0	0.489056304097	0.388209685683
8467396	Erik Cole 	Left Wing	DAL,MTL,CAR,EDM,DET	539873	292.108364815	296.380735243	4726	4899	2204	2708	2109	1566	1144	146	133.000170288	128.808653758
8467392	Alex Henry 	Defense	MTL	769	0.319796999916	1.06624642015	4	14	9	6	3	0	0	0	0	0
8467393	Jarkko Ruutu 	Left Wing	OTT,ANA,PIT	184160	100.974472651	102.011973473	1735	1807	735	1014	709	395	285	26	26.1596492277	25.3580777282
8474145	Robert Bortuzzo 	Defense	PIT,STL	104239	59.2590173772	59.402793467	1018	1019	490	579	460	159	103	5	4.39147996437	4.00616754964
8475768	Jaden Schwartz 	Center	STL	191875	105.177576268	92.5983724771	1850	1539	905	894	770	483	376	53	37.0838563172	39.1031849841
8475769	Quinton Howden 	Center	FLA	22520	12.7035075109	14.0513303727	246	229	100	115	97	50	38	3	3.34626315627	3.7112818677
8474141	Patrick Kane 	Right Wing	CHI	666392	362.583067623	316.271431855	6169	5061	2895	2797	1580	2068	1546	179	158.693358501	166.45519352
8458573	Michael Nylander 	Center	WSH	106430	54.186369203	50.3507672045	1054	882	403	421	283	185	150	17	13.7483924562	15.3924474791
8475763	Kevin Hayes 	Right Wing	NYR	59694	43.4084572364	37.9850935321	622	590	263	319	170	131	101	15	12.0546517391	12.2951869443
8475760	Nick Bjugstad 	Center	FLA	151766	83.7484641867	81.3854572447	1403	1403	678	764	597	486	375	36	37.3364676079	39.1634556931
8475761	Beau Bennett 	Right Wing	PIT	73296	39.254101987	35.8364501474	702	630	327	368	264	186	133	9	12.6603377014	12.7803895418
8474149	Evgenii Dadonov 	Right Wing	FLA	42943	27.1836807281	23.1707117446	458	422	179	184	155	111	81	9	8.53779985849	8.46988198347
8475767	Joey Hishon 	Center	COL	7879	3.08182907291	3.99790612981	56	76	25	45	31	23	18	1	1.24977761507	1.28781674989
8475764	Cam Fowler 	Defense	ANA	436228	228.622349739	237.104906674	3641	3886	1694	2066	1720	603	427	20	23.4577232432	23.7651594924
8475765	Vladimir Tarasenko 	Right Wing	STL	167700	99.6818195703	79.9359148182	1752	1291	852	722	533	658	439	58	45.438842237	43.6721591866
8475168	Matt Duchene 	Center	COL	452203	253.816048158	261.865304661	3952	4311	1819	2161	1747	1282	934	106	109.282451944	107.635848911
8475169	Evander Kane 	Left Wing,Center	WPG,ATL,BUF	367759	220.21460518	208.451800227	3596	3480	1478	1790	1332	1472	1075	91	105.984935823	106.996176253
8475164	Jakob Silfverberg 	Right Wing	ANA,OTT	152330	90.1147816787	90.2402752619	1568	1473	711	819	644	511	381	27	34.9064035919	35.1276973551
8475165	Anton Lander 	Center	EDM	87641	40.9485338228	54.6697049513	743	898	339	427	365	163	128	6	13.0320788566	13.5549917929
8475166	John Tavares 	Center	NYI	515087	315.554184717	296.433941584	4700	4536	2252	2063	1472	1593	1191	141	155.328216125	156.936481091
8475167	Victor Hedman 	Defense	T.B	461278	254.579869651	226.69071483	4415	4085	1962	2465	1976	800	543	33	24.3074147413	23.8277694024
8475160	Kyle Clifford 	Left Wing	L.A	210570	117.481687107	115.89605169	2108	1989	943	978	788	525	383	27	35.6578008905	35.2415966345
8475161	Chris Brown 	Center	WSH,PHX	10491	4.25861176848	6.63964432944	82	112	50	64	38	22	17	1	1.37449588161	1.49439966772
8475162	Mat Clark 	Defense	ANA	6230	4.37506892253	5.04437831603	73	82	37	30	32	4	4	0	0.0976217817515	0.142632946372
8475163	Alex Chiasson 	Right Wing	OTT,DAL	132062	64.1986717647	70.228658	1081	1150	599	636	493	337	238	28	35.0350215696	33.541416659
8475784	Jeff Skinner 	Center	CAR	346307	200.130239118	205.053885767	3198	3238	1527	1457	1160	1318	954	102	107.064650944	105.433334685
8475780	Chris Wagner 	Right Wing	ANA	4493	2.10828415584	2.05760363583	37	42	20	34	25	8	6	0	0.386832330376	0.439654242247
8470018	Matt Ellis 	Left Wing	BUF,DET,L.A	169236	94.647902959	96.6300074561	1648	1773	735	904	856	554	421	20	37.982615809	39.0314086061
8475788	Alexander Burmistrov 	Center	WPG,ATL	158703	84.9012958519	90.0634297179	1518	1491	651	792	509	346	235	19	22.8145903563	21.5969035784
8468101	Radek Martinek 	Defense	NYI,CBJ	251909	149.363049004	170.310538973	2483	2757	951	1350	1178	332	228	13	9.3207872659	9.08843480702
8471331	Kevin Porter 	Center	BUF,COL,PHX,PIT	152292	72.7864367021	86.6690187454	1250	1491	543	681	590	298	218	23	21.5347321499	22.3862255383
8475309	Jerry D'Amigo 	Right Wing	TOR,BUF	13801	5.99570280313	8.66387005337	113	171	47	82	91	21	17	1	1.63319526147	1.91976810619
8471334	Alexander Nikulin 	Center	PHX	926	0.0599467158318	0.247821249068	1	3	2	2	0	0	0	0	0	0
8471336	David Laliberte 	Right Wing	PHI	5138	2.07756014634	3.39742339868	34	49	15	26	19	15	8	2	1.08819010202	0.606916498393
8471339	Ryan Callahan 	Right Wing	T.B,NYR	537098	332.582204191	289.664329742	4891	4599	2273	2476	1964	1728	1265	127	159.061514635	153.078400688
8471338	Torrey Mitchell 	Center	BUF,MIN,S.J,MTL	305131	165.108880571	161.615417368	2909	2913	1208	1619	1544	655	484	38	46.5260699559	46.516059082
8475304	Scott Timmins 	Center	FLA	12790	7.24345734343	7.74536450114	126	151	49	58	62	30	19	1	2.10835284088	1.83302111924
8474587	Greg Nemisz 	Right Wing	CGY	5997	3.27316990402	3.86271925177	59	61	27	43	23	13	7	0	0.907891399227	0.656974308193
8471457	Gregory Stewart 	Left Wing	MTL	12213	6.90508190449	7.72960788943	120	143	54	61	44	25	22	0	2.14485933911	2.52172942832
8475430	Brandon Manning 	Defense	PHI	18225	12.725324275	12.2187159546	197	197	78	99	87	26	19	0	0.639650202356	0.739964696579
8468635	Travis Moen 	Left Wing	MTL,DAL,ANA,S.J	356419	187.871231783	217.53853528	3188	3755	1372	2121	1767	684	495	30	55.494784195	54.0989033422
8469812	Chad LaRose 	Right Wing,Center	CAR	317534	203.702549881	211.353299511	3364	3336	1347	1657	1301	1053	765	62	78.6486048121	78.3523805793
8450824	Luke Richardson 	Defense	OTT	55388	31.9228954455	32.3605906973	559	578	228	305	164	55	39	2	1.31052136142	1.43424012698
8471450	Brandon Yip 	Right Wing	PHX,NSH,COL	131272	64.6723155724	82.3264587196	1061	1391	451	623	514	336	250	25	25.1861228077	25.177442194
8475235	Nicolas Deslauriers 	Left Wing	BUF	68560	25.3042048151	49.6091968343	481	830	238	301	387	142	100	6	8.86716711707	8.4579999065
8475236	Cody Eakin 	Center	DAL,WSH	203011	113.147236139	117.742980506	1896	1904	859	1140	925	488	353	38	36.5714511145	36.5492811631
8475231	Casey Cizikas 	Center	NYI	135624	82.0954817915	87.665450478	1259	1351	537	851	646	277	199	17	24.3574072253	23.2070280798
8475233	David Savard 	Defense	CBJ	201487	104.065705587	110.55040555	1777	1987	797	963	939	283	191	15	7.94598028902	7.86939961091
8471268	Victor Oreskovich 	Right Wing	VAN,FLA	34305	18.0383057045	21.2420483241	302	409	108	167	144	86	72	2	5.76919539459	6.58472819254
8471266	David Booth 	Left Wing	TOR,VAN,FLA	416567	229.253076956	223.89732716	4182	3981	1661	2046	1720	1537	1143	102	108.25781507	110.737793236
8476147	Kael Mouillierat 	Left Wing	NYI	3124	1.18282581959	2.02701683994	26	35	11	17	9	3	1	1	0.171314915642	0.0791870653629
8477498	Darnell Nurse 	Defense	EDM	1993	1.60419115797	1.84098559711	25	23	11	19	3	2	2	0	0.0267603285611	0.0325323455036
8477499	Rasmus Ristolainen 	Defense	BUF	126536	54.8720325902	87.8253089339	920	1482	449	526	653	191	140	8	6.48831079528	6.51910486817
8477496	Elias Lindholm 	Center	CAR	129983	70.9085518792	75.3144644462	1225	1178	668	631	465	297	220	21	23.8310293499	23.1810214408
8477497	Sean Monahan 	Center	CGY	162061	70.8531239452	92.8285586387	1258	1512	749	795	758	391	283	44	29.6483084969	29.6646373635
8477494	Jonathan Drouin 	Left Wing	T.B	55338	30.1488135122	25.6087634377	537	451	219	227	155	103	71	4	5.60580396838	5.82250854932
8477495	Seth Jones 	Defense	NSH	172553	90.6765016532	85.0234538149	1617	1475	738	712	663	276	190	11	10.1842108676	10.3387718089
8477492	Nathan MacKinnon 	Center	COL	150266	80.0095626991	90.8249511225	1369	1502	612	687	637	517	393	36	37.6132196402	39.1281835781
8477493	Aleksander Barkov 	Center	FLA	127563	64.5340060527	57.979497917	1129	1062	492	635	506	235	186	22	17.3800678607	18.771646658
8471261	Dane Byers 	Left Wing	CBJ,NYR	5655	2.6611447921	3.87189383805	52	63	24	30	25	11	10	1	0.717949263752	0.913761109114
8471260	Blake Comeau 	Left Wing	PIT,CBJ,CGY,NYI,COL	395815	214.635431914	237.897671704	3641	3836	1497	1948	1625	1083	803	75	71.1016126275	74.4579112455
8476448	William Karlsson 	Center	ANA,CBJ	15384	8.72990651708	7.84541458823	141	145	73	69	54	42	29	3	3.45985760819	3.39872848615
8476449	Scott Harrington 	Defense	PIT,TOR	8742	5.28546836786	5.51292014588	84	87	44	46	28	8	5	0	0.216119244695	0.198656113818
8476442	Matt Nieto 	Left Wing	S.J	115042	74.6942663901	65.167697344	1287	1135	557	656	551	313	237	17	24.3049461385	25.1530001136
8476443	Xavier Ouellet 	Defense	DET	23202	15.2494124444	9.28969360888	250	170	127	106	79	42	26	2	1.3166853087	1.17033697292
8476440	Markus Granlund 	Center	CGY	40818	20.2251026966	26.0773731843	342	431	191	216	171	86	67	9	6.38512045983	6.60612014681
8476447	Miikka Salomaki 	Right Wing	NSH	594	0.598465229385	0.0811060722917	8	2	3	3	0	4	4	1	0.447471160442	0.55853497237
8476445	Johan Sundstrom 	Center	NYI	5644	4.21146527771	4.17317477148	68	61	33	31	20	14	12	0	0.801533931866	0.907539345324
8459024	Jere Lehtinen 	Right Wing	DAL	138995	67.0416774554	62.0432072012	1266	1069	479	675	447	406	291	25	29.1122809285	28.547298912
8462032	Bryan Berard 	Defense	NYI	56121	24.7260540891	26.7508797348	429	455	162	220	202	105	74	4	4.20072916243	3.89830446243
8462033	Wade Redden 	Defense	STL,BOS,NYR,OTT	291401	178.606914597	159.029870078	2833	2503	1167	1397	936	490	330	13	17.5680879727	16.7607942512
8462036	Daymond Langkow 	Center	PHX,CGY	302569	152.025145573	127.567931343	2706	2278	1093	1283	963	735	527	65	61.0816341713	60.0779990349
8462037	Steve Kelly 	Center	MIN	447	0.208409200422	0.0729046911001	4	4	0	4	0	1	1	0	0.0440060347319	0.0660990998149
8462035	Chad Kilger 	Left Wing	TOR	32828	16.1365655428	21.3010987164	329	366	138	181	115	104	67	9	6.05143122096	5.53770153224
8462038	Shane Doan 	Right Wing	ARI,PHX	660055	327.354966221	339.48960981	5859	5829	2592	2975	2335	2000	1436	138	143.096316133	139.634967228
8468500	Alex Frolov 	Left Wing	NYR,L.A	280088	155.450948698	138.120779968	2519	2370	948	1176	896	721	511	69	62.7466986366	61.0845449492
8468501	Anton Volchenkov 	Defense	NSH,N.J,OTT	424333	240.210876405	218.128813263	4161	3811	1685	2388	1754	628	410	10	13.626751761	13.4444095623
8468502	David Hale 	Defense	OTT,T.B,PHX,CGY	134934	71.6823460395	83.7784537664	1283	1456	456	689	586	139	92	4	3.61605235096	3.61626150087
8468503	Nathan Smith 	Center	MIN,PIT	9029	2.12233994156	5.77260638215	46	119	28	50	46	11	7	0	0.471973879263	0.336489267647
8468504	Brad Boyes 	Right Wing,Center	FLA,NYI,BUF,STL,TOR	602591	313.333407664	304.11284879	5369	5141	2234	2646	2117	1722	1184	137	123.583882402	118.770712447
8468505	Steve Ott 	Center	STL,BUF,DAL	504705	228.134172428	277.370854903	4307	4838	1920	2502	2552	1054	743	83	74.9198806956	73.1831515338
8468506	Brian Sutherby 	Center	DAL,ANA,WSH	98345	50.7734651491	57.4123818856	862	1021	465	601	384	232	181	15	16.6258525755	17.368347425
8468508	Justin Williams 	Right Wing	L.A,CAR,WSH	489269	302.741549189	220.906029318	5269	3816	2059	2317	1815	1752	1263	103	127.169272156	124.611315593
8468509	Niklas Kronwall 	Defense	DET	682623	370.441321939	316.979203519	6406	5381	2817	3278	2464	1069	751	56	42.7521689385	43.6286235619
8476536	Colin Smith 	Center	COL	366	0.07610533759	0.15079467278	3	4	6	3	1	1	1	0	0.0440060347319	0.0660990998149
8476539	Jonathan Marchessault 	Center	T.B,CBJ	2746	0.835434580222	1.41816295963	18	30	3	8	13	5	3	1	0.248628437519	0.204966232181
8476279	Jyrki Jokipakka 	Defense	DAL	47538	32.8052533157	30.961732897	523	536	278	305	209	53	33	0	1.58179205563	1.26733304746
8476849	Harri Pesonen 	Center	N.J	2204	0.933046169579	0.991562350653	20	15	11	11	9	4	3	0	0.236812343821	0.212728863582
8459628	Hal Gill 	Defense	PHI,NSH,MTL,PIT,TOR	352285	200.244061101	209.080388202	3401	3648	1400	1998	1588	345	225	9	6.95815697219	6.51145350188
8467949	Frantisek Kaberle 	Defense	CAR	102865	51.5099686682	52.4339202438	959	894	361	480	334	142	106	1	4.64310950786	4.70280313026
